textID	#words	title
22059514	108	Duesenberg Straight-8 engine
22062514	7	National Highway 115 (India)
22085514	176	List of astronauts educated at the United States Military Academy
22107514	130	Syn og Segn
22112514	150	Salvia urica
22116514	251	Archie Forbes
22138514	99	Valur G°slason
22141514	58	David Lee (footballer born 1980)
22149514	56	Ogre Municipality
22150514	27	Microphysetica
22152514	15	Aglossostola
22170514	330	ChristianCinema.com
22176514	204	Khadijeh Saqafi
22209514	77	Salton Sea (disambiguation)
22225514	83	Jernej Karnicar
22227514	22	Hopewell Gardens, Florida
22257514	418	India national football team results
22269514	445	Seattle University College of Arts and Sciences
22275514	26	Oko language
22285514	176	Branch MRT Line
22288514	20	H?p Th?nh
22319514	92	The View from Here: Conversations with Gay and Lesbian Filmmakers
22321514	34	Aleksei Vladimirovich Semyonov
22325514	201	Barbara McAlister (opera singer)
22351514	39	Horace Kenton Wright
22381514	42	Boyle (Parliament of Ireland constituency)
22393514	49	The Surveyors
22395514	553	Mark Dziersk
22408514	493	Imperial Medicals Rugby Club
22415514	180	CA Osasuna B
22490514	15	Compsomyces
22495514	33	National Highway 52A (India)
22498514	22	Lueckingia
22542514	13	Chejuparia
22545514	21	Blogiascospora
22551514	45	Hvorslev
22552514	156	Andrei Taratukhin
22570514	89	Gennaro Annese
22575514	90	Jet DVD
22602514	121	Massimo Lombardo
22604514	135	Authorized Steinway Virtual Concert Grand Piano
22614514	378	Robert Rowland Smith
22617514	243	Johannes Erasmus Iversen
22619514	161	Cornelio
22636514	773	Cyclic succession
22656514	9	1863 in paleontology
22659514	760	Three Flavours Cornetto trilogy
22661514	44	Tabanera
22669514	75	Tracy Chapman discography
22691514	30	Blobel
22704514	1435	2010 National Scout Jamboree
22717514	406	Kim Kang-woo
22727514	17	Forserum
22732514	124	John Willis (bishop)
22738514	629	Scott Trial
22741514	308	Ethelreda Malte
22747514	606	Yitzhak Yosef
22760514	919	Kana Nishino
22763514	147	Instituto Nacional de Meteorolog°a e Hidrolog°a (Ecuador)
22779514	32	Rugg (surname)
22783514	85	Good Good Desperation
22785514	710	OKR FM
22816514	452	Dalston, Cumbria
22835514	485	James Thompson Marshall
22839514	19	Aglossophanes
22845514	45	RomÇ
22849514	86	Siamese mud carp
22860514	27	The Gatehouse, Baltonsborough
22865514	185	Romain Becquet
22866514	26	Edme Mongin
22869514	35	Ron Howden
22875514	590	2009-10 Iowa State Cyclones women's basketball team
22876514	62	List of windmills in Nottinghamshire
22884514	361	Balgownie Rangers FC
22895514	1070	Marhal
22909514	49	Craspedosis
22912514	91	1991 Baltic Cup
22920514	726	Carolinas College of Health Sciences
22928514	37	William Lindsay (field hockey)
22932514	331	The War of the Worlds: Next Century
22970514	30	Judai no yuwaku
22978514	37	Anguilla (disambiguation)
22983514	219	Abraham Garton
23039514	923	Live'r Than You'll Ever Be
23061514	2377	Smith and Snipes Hall Farm Ltd v River Douglas Catchment Board
23106514	524	Thomas Hudson Connell
23116514	418	John Wesley Wescott
23142514	125	Eriophyllum congdonii
23143514	637	New Zealand's Next Top Model
23151514	65	Dance Little Dreamer
23167514	127	Diarmuid O Cearbhaill
23186514	486	Eugenia Silva
23194514	178	Progress M1-2
23195514	136	1991 Wyoming Cowboys football team
23217514	98	Welcome to Pleasantville
23223514	10	Barkeria lindleyana
23229514	236	Baby Don't Go - Sonny &amp; Cher and Friends
23232514	284	Billy Gardner, Jr.
23235514	29	Willow Springs, California
23248514	133	Journal of Transatlantic Studies
23262514	88	Glauert
23267514	355	Juan Procopio Bassecourt y Bryas
23270514	303	Janrain
23274514	605	2009-10 Washington Wizards season
23278514	125	2009-10 Iraklis F.C. season
23280514	26	Proliferating trichilemmal cyst
23292514	10	Eria bractescens
23303514	68	27th MMC - Stara Zagora
23312514	91	Oscar Amoabeng
23314514	93	2008 WAFF Women's Futsal Championship
23364514	95	Richard McMahon
23375514	14	Myoxanthus seidelii
23384514	240	HÉfiz Osman
23423514	12	Astalikhvar
23437514	487	Hall Street Associates, L.L.C. v. Mattel, Inc.
23438514	42	Fresh Pair of Eyes
23446514	1319	DeKalb County Police Department
23459514	12	Tartarugal Grande River
23465514	125	Oregon Primate Rescue
23472514	34	Tom Homco
23477514	63	Journal of African Economies
23481514	37	B°lkovice
23494514	24	Chilisoaia
23510514	44	Uthamadani
23517514	37	Fairmount Cemetery
23528514	15	Par£ River
23537514	23	Ochiul Alb
23543514	1360	On the Jellicoe Road
23556514	25	Brown River
23568514	20	Bacioi
23580514	22	Faiszer Musthapha
23584514	31	South Branch Little Sugar River
23586514	36	Cenkov
23591514	135	Pietro Ghersi
23593514	21	David Feinstein
23611514	27	Dirce (moth)
23616514	65	Considered planted
23621514	10	Epimacaria
23625514	18	Ohavec
23626514	24	Dobrany (Rychnov nad Kneznou District)
23635514	10	Parallage
23645514	10	Syrrhodia
23655514	129	Ringpullworld
23667514	12	Hofmeisteria
23681514	305	Magazine cover indicator
23694514	192	Sue Vertue
23700514	53	Kawarayu-Onsen Station
23706514	236	Fairey Ferret
23736514	493	Best Man Wins
23738514	959	Michael I of Russia
23744514	71	KBDL-LP
23766514	229	1995 Constitution of Ethiopia
23790514	12	List of United States Air Force helicopter squadrons
23795514	13	Iconha River
23807514	5261	Catholic bishops in Nazi Germany
23823514	40	B Boys
23824514	161	Gibran (crater)
23842514	19	Capivari River (Rio de Janeiro)
23858514	54	Citov
23871514	77	Greg Kent
23872514	560	Alessandro Guidoni
23885514	16	Sangha Department
23891514	930	Good Hair (film)
23899514	588	Dan Forshaw
23906514	74	Ministry of Land and Land Development
23917514	1120	Super Mu§eco
23918514	323	Jordan Clarke (footballer)
23923514	110	Breaking (album)
23932514	18	Numayr, Hadhramaut
23941514	92	Hejiang County
23944514	467	2009 Tour of Missouri
23951514	15	Cerquinha River
23954514	10	1964-65 Qatar Stars League
23957514	255	Shiro Miya
23960514	167	City Lights: Country Favorites
23964514	130	Very Busy
23980514	54	Lord Lisle
23988514	18	Quechuamyia
23999514	11	Bulbophyllum occlusum
24003514	388	Bar Ilan Responsa Project
24010514	9	Milagro River
24014514	328	Ezechiele Ramin
24017514	279	Edmund Quincy (1808-1877)
24022514	191	Equipollence (geometry)
24031514	3150	LIFT Productions
24041514	60	Kl†sterec nad Orlic°
24053514	263	TransAfricaRail
24063514	87	Scutellarin
24066514	44	Marios Batis
24068514	210	The School of Polish for Foreigners
24073514	37	UEFA Futsal Under-21 Championship
24075514	58	Drslavice (Prachatice District)
24076514	52	Vlkov (CeskÇ Budejovice District)
24077514	151	Clubbed Thumb
24085514	160	Martin Outram
24104514	44	Sierra Leone at the 2009 World Championships in Athletics
24107514	482	Buggies Unlimited
24108514	206	Moving Target (2011 film)
24153514	249	Full House (John Farnham album)
24154514	209	1935-36 Northern Rugby Football League season
24177514	81	Ibie
24223514	614	Birds of Prey (band)
24225514	89	Trail Riders
24226514	152	John Stewart McLennan
24268514	88	Mount Ashland
24281514	25	Milan Nikolic
24308514	162	Cypriot Third Division
24321514	151	Oudemansiella
24362514	141	Malacothrix incana
24366514	45	Aslan Dyshekov
24371514	945	2009 William &amp; Mary Tribe football team
24373514	73	Nagao Station (Saga)
24388514	24	Boyne Lake, Alberta
24407514	30	Mili Jay
24410514	252	Eversley &amp; California F.C.
24413514	36	Philip Rogosheske
24430514	301	William P. Anderson
24450514	604	Congenital pulmonary airway malformation
24462514	47	Hamadryas arinome
24479514	1111	Pearl Corkhill
24498514	249	Neil Krause
24502514	27	Irakli Kiziriya
24506514	1575	Preggers
24514514	199	Wietie
24524514	1422	Aristotle's views on women
24537514	1160	Gunnar Nelson (fighter)
24549514	115	JDP
24560514	192	1918 VFL Grand Final
24583514	52	Hedemora Circuit
24587514	287	Torfaen Tigers
24588514	134	Efra°m Rico
24609514	289	DODDS European Championships
24614514	24	Roosevelt School (Casper, Wyoming)
24617514	723	Arthopyrenia
24623514	53	Aodh mac Aidmhire
24644514	136	Isachne
24663514	39	Isabelle Boulogne
24685514	161	Hopewell Museum
24687514	57	Chromoprotein
24689514	9	AR Rahman Foundation
24702514	90	Long Island Golf Association Amateur Championship
24704514	33	Aleksandr Galkin (footballer)
24714514	487	Ogging
24720514	168	William Eveleigh
24721514	11	Lidbeckia
24726514	11	Pollalesta
24740514	594	Goddess of the Market
24754514	1411	Democratic Front of Albania
24764514	374	Samuel Nathan Blatchford
24772514	46	Pavel Hottmar
24778514	383	Mountain stream salamander
24780514	53	Giannis Alexiou
24822514	42	Ushongo
24823514	68	Bekwarra
24885514	119	AB-25-class patrol craft
24889514	51	City of Pirates
24897514	490	Stratford City
24899514	99	Zianchurinsky District
24900514	42	Confidencial
24909514	85	Seyed Kamal Sajjadi
24919514	61	CC4
24923514	47	Bucyrus, Kansas
24938514	134	Hawkswood School
24939514	86	McTyeire College
24946514	138	Government College of Technology, Bahawalpur
24962514	3529	List of Northamptonshire CCC players
24991514	307	David Peel Yates
25004514	796	HMS Persian (1809)
25008514	117	Grace Episcopal Church Complex (Lyons, New York)
25043514	49	1964 Trampoline World Championships
25045514	182	Purse
25068514	30	Steven Pinto-Borges
25070514	194	23rd Reserve Battalion, CEF
25071514	114	Church Cottage, Eccleston
25078514	47	Belo Vale
25103514	333	DGQ-20
25106514	485	Bremer Bank
25109514	163	Distorted Ghost (EP)
25115514	54	2006 Pacific Curling Championships
25122514	125	1967 Copa Per£
25155514	23	Bursuceni
25166514	64	Alexandru Bratan
25170514	179	Battle of Alexandria (disambiguation)
25174514	985	Kanishka Gupta
25177514	288	C23H24O12
25220514	102	Jethro Leadership Management Institute
25221514	57	Christopher Turnor
25228514	527	Joe Perez
25230514	2553	Happy Feet Two
25253514	75	Michael P. Walters
25258514	600	Villa Carlota, German Colonies in Yucat†n. Mexico
25266514	288	Lord, Mr. Ford
25277514	420	Dermot O Daly
25312514	222	Vice admiral (Royal Navy)
25335514	471	Dzongsar Monastery
25337514	1487	Chen Yixing
25342514	1525	Taxation in Puerto Rico
25347514	422	James Dahl
25354514	429	Aedhmar Hynes
25362514	765	David A. Robinson
25368514	36	James E. Willard
25369514	25	Naum Batkoski
25370514	168	Jairamnagar
25396514	770	Heichu Monogatari
25399514	115	443d Fighter Squadron
25406514	24	Reflections (Kurt Rosenwinkel album)
25412514	41	Melis Birkan
25423514	40	Sheraton Skyline Hotel at London Heathrow
25424514	305	Chicago Colleens
25448514	85	Peter Camiel
25451514	815	All-weather running track
25465514	148	Lala Lajpat Rai Hospital
25468514	19	Ibicu°
25469514	23	Sao Lourenáo do Oeste
25472514	14	Aechmea 'Fulgo-Ramosa'
25478514	177	Priyadarshini Pradhan
25483514	87	I Wonder If They Ever Think of Me
25496514	99	Esmaeil Sharifat
25503514	169	Carpinteria Valley Museum of History
25506514	246	Jim Hegerle
25508514	755	Natalie White
25515514	31	Kawalec
25519514	438	Rimutaka Incline railway accident
25521514	149	Silicone scar sheet
25527514	996	Abraham Samuel
25539514	127	Tyson Houseman
25540514	346	
25553514	28	BrasilÉndia do Sul
25557514	259	Ray Bellino
25561514	170	Brown Betty (teapot)
25572514	230	Tony Bellamy
25586514	152	Kotcho Formation
25598514	58	Willi Oueifio
25602514	15	Cartographic expeditions to Greenland
25612514	55	The Wonder Smith and His Son
25616514	399	La Vie
25630514	141	Great Alne railway station
25643514	49	Mary Jayne Harrelson-Reeves
25659514	230	Brinkworth Brook
25675514	60	UEFA Euro 2004 qualifying Group 6
25676514	33	2008-09 Yemeni League
25683514	152	CCGS Cape Dundas
25710514	311	Elden Pueblo
25719514	80	Kokuhaku
25736514	373	Diana Goodman
25738514	145	Lake Marmara
25739514	34	Lieke
25771514	1464	Cork Free Press
25790514	320	Tommi Ahvala
25814514	53	Tim Maddison
25821514	104	Unstuck in Time
25849514	47	Eucosma obumbratana
25850514	1802	Hope for Haiti Now: A Global Benefit for Earthquake Relief
25863514	33	Psammopolia
25882514	21	List of airlines of Portugal
25888514	28	Macraesthetica
25893514	1618	TARGIT
25896514	719	Everybody Loves Hugo
25899514	226	Raymond H. Fogler
25900514	137	Williella
25918514	39	Psilocybe subtropicalis
25921514	516	Evelina Haverfield
25928514	111	Mount Hyland Nature Reserve
25936514	21	Kwatta
25947514	51	John Kelly (Nottinghamshire cricketer)
25949514	142	Cross-bolted bearing
25952514	262	List of cemeteries in Russia
25976514	30	Guaranda Canton
25980514	979	World Rally Championship (video game series)
25981514	45	Ardonsky
25996514	721	Scared Stiff (1945 film)
25999514	18	Tritonia moesta
26003514	230	Leng Buai Ia Shrine
26010514	44	Stojan Malbasic
26041514	604	Ausco Lambert disc brake
26054514	247	Edmund Lewandowski
26063514	115	Cydia cosmophorana
26068514	252	Leo V (dwarf galaxy)
26082514	57	Alexandros Karachalios
26092514	104	Lismire GAA
26109514	94	Michael Haybîck
26131514	465	Fox Volant of the Snowy Mountain (2006 TV series)
26179514	304	William Bagot (politician)
26200514	158	Patrick Henry Brittan House
26204514	40	Orav
26235514	864	Hassan Whiteside
26250514	450	Franz Breithaupt
26262514	375	When the Roses Bloom in Dixieland: Their Complete Victor Recordings (1929-1930)
26273514	71	F.B. Hursh
26281514	240	Flag of Mecklenburg-Vorpommern
26283514	195	Priozersk, Kazakhstan
26292514	328	Jackie Bange
26303514	220	Russ Reader
26306514	528	Ochtum
26333514	573	Moderate Party (Spain)
26345514	101	Necessity defense (Kansas)
26346514	660	Action of 19 December 1796
26350514	205	Keith Bebbington
26361514	37	Girl in the Woods
26362514	451	American Bison (Arnold)
26364514	120	1996 Duvall earthquake
26378514	2159	Funeral practices and burial customs in the Philippines
26392514	1470	Doing Business Report
26403514	72	Protected from Reality
26429514	1029	Arrigo Pola
26434514	70	Don Fish
26435514	17	Weight (surname)
26436514	17	Antonio Bacchetti
26443514	38	Korean-American Volunteer Group
26455514	10	Vutcani River
26458514	472	Society for Business Ethics
26480514	731	Point Lonsdale Lighthouse
26515514	245	Jim Driscoll (baseball)
26517514	80	Dew House
26520514	55	Mount Zion African Methodist Episcopal Church and Mount Zion Cemetery
26523514	605	Fredrik Lundin
26524514	16	Za'gyazangbo Railway Station
26527514	635	Stefan Meyer (physicist)
26543514	153	Love in Stereo (song)
26551514	1154	10 Minutes (song)
26553514	238	Acanthurus gahhm
26561514	48	25512 Anncomins
26565514	431	Minuscule 661 (Gregory-Aland)
26579514	62	Fisk Chapel
26580514	543	Pompeiu derivative
26596514	191	Ronan Kelly
26619514	519	Donald Butler
26621514	69	Hans Christian Hagedorn
26643514	111	John Adam Fleming
26652514	1530	Mithras in comparison with other belief systems
26663514	33	Albert Einstein Academy for Letters, Arts and Sciences
26666514	4094	Skanderbeg's Italian expedition
26670514	2010	1975 Philadelphia Refinery Fire
26721514	376	Ian Rotten
26725514	54	Conus sculletti
26729514	497	Pat Duff
26736514	6	Khanaqin District
26747514	1403	2010 World Lacrosse Championship
26754514	349	Elk Township, Lake County, Michigan
26764514	60	Valentin Stepankov
26788514	109	Oro
26795514	28	SS Planter
26832514	29	Ghola, Kolkata
26834514	27	Swazi records in athletics
26835514	201	Hans Bergsland
26841514	18	Daphnella cheverti
26847514	128	New-French Latinisation
26861514	50	Tor Ahlsand
26871514	21	Pristiterebra miranda
26889514	80	Hardi Pardaillan!
26892514	600	RocketMotorTwo
26893514	19	Ranalli
26895514	49	Batalla
26905514	131	Nefertkau I
26908514	102	Gergely Pal†gyi
26912514	138	Think Tank on European Film and Film Policy
26923514	484	Pleurotomaria
26933514	41	Monterey County Fairgrounds
26968514	56	I. australis
26979514	262	Vin°cius Bristott
26994514	21	Retizafra valae
26996514	98	United States Senate elections, 1816
27012514	9	Chelelemuk
27015514	14	Entsuji
27034514	10	Muchumo
27040514	83	Enteroplax
27082514	263	Babesia bovis
27098514	24	Favartia nucea
27099514	24	Pteropurpura centrifuga
27104514	16	Paul Oziol de Pignol
27105514	30	Pa Pong, Chiang Mai
27121514	309	Georges de S. Canavarro House
27123514	166	Rosa Mulholland
27154514	724	Swanson Health Products
27155514	209	Mohammed Shaaba Lafiagi
27177514	342	Minuscule 695
27178514	1250	2010-11 Greenock Morton F.C. season
27183514	30	(5625) 1991 AO2
27196514	547	2010 Altazor Awards
27199514	331	Position (music)
27212514	93	Where Will I Be Now
27221514	444	South African National Space Agency
27244514	13	Aldea Escolar
27254514	506	Texas Ballet Theater
27259514	15	Pilquiniyeu del Limay
27284514	15	Featherstone, Virginia
27288514	428	Reynolds Metals Company International Headquarters
27291514	168	Victor Scialac
27293514	148	UK Cleaning Products Industry Association
27307514	25	Vava (Babusnica)
27339514	27	Steve Barclay
27358514	31	Margaret W. Rossiter History of Women in Science Prize
27364514	2989	Coleman Station Historic District
27365514	2059	Momay
27367514	2180	5.0
27368514	292	Saphir Taãder
27383514	2188	List of princely states of India (alphabetical)
27388514	73	Arthur Arntzen (humorist)
27398514	33	Success &amp; Failure
27406514	164	Jean-Eugäne-Charles Alberti
27410514	4882	2011 World Series
27449514	59	Davit G. Petrosian
27454514	8	_aral†tursfjîrdur
27476514	703	Saint Hilary School
27478514	20	Antennablennius variopunctatus
27502514	22	HPG
27504514	57	Shamweel Qasim
27507514	16	Akira Komatsu
27543514	38	H. aspersa
27550514	45	7564 Gokumenon
27560514	1011	Kettle Wirts
27561514	21	Marginella cosmia
27565514	132	KÑru
27568514	32	Menelaos Psarrakis
27577514	429	Dil Jeetegi Desi Girl
27582514	54	Mount Storegutt
27593514	433	Andreas Schmidt (baritone)
27600514	201	Kape at Balita
27619514	23	Phenacovolva philippinarum
27629514	55	List of airports in Abkhazia
27646514	129	Bela-Bela Local Municipality
27657514	360	List of electoral wards in West Yorkshire
27659514	458	Bat algorithm
27665514	128	Fludyer baronets
27670514	657	GÇza, son of GÇza II of Hungary
27683514	387	John Shoch
27685514	29	Mikesville, Wisconsin
27692514	266	Audu Idris Umar
27707514	69	Johann Karl Auerbach
27733514	11	Kanzelwand
27748514	37	Sinuber microstriatum
27753514	344	Zachary James
27756514	43	Franáois Boch
27769514	52	Ranse Eroica
27772514	771	2011 FIFA Beach Soccer World Cup qualification (UEFA)
27774514	149	Bannetze
27786514	120	Metisella metis
27814514	59	Teminabuan
27817514	806	For Beginners, LLC
27823514	26	Barbados at the 2010 Central American and Caribbean Games
27857514	59	2003 Estoril Open - Men's Singles
27858514	556	30' surf rescue boat
27871514	1719	
27873514	26	Ranularia muricina
27878514	88	James K. Baker
27900514	365	Order of Ennead
27902514	109	The Mall (Sofia)
27920514	1005	4th New Zealand Parliament
27935514	244	Randy Santiago
27964514	751	Subiaco Abbey
27965514	14	Viitasoo
27984514	29	Koblek
27999514	54	34088 Satokosuka
28000514	238	Anderson County Courthouse (Texas)
28028514	345	Soga-Mononobe conflict
28033514	490	List of universities in Yogyakarta
28038514	50	Istiblennius meleagris
28060514	243	Turn of the Tides
28070514	1195	Hinrich Johannes Rink
28075514	77	Gert van den Bergh
28087514	26	Ridage
28096514	415	Jamshid Nakhchivanski Military Lyceum
28104514	25	Macedonia at the 2010 European Athletics Championships
28105514	9	Steganacaridae
28126514	48	Serhiy Shevchuk (footballer born 1990)
28152514	185	United States House of Representatives elections in Nebraska, 2006
28157514	127	So This Is London (1939 film)
28164514	61	Alex Skuby
28171514	39	Grapefruit (disambiguation)
28177514	114	Heaven Sent
28178514	118	Austrian Open KitzbÅhel
28191514	316	Enviromena Power Systems
28204514	20	Gornja Barica
28208514	51	Salvia filicifolia
28223514	46	Brouwerij 't Koelschip
28225514	751	Trapalcotherium
28236514	2512	United States Polo Association
28239514	31	Puerto Rico Highway 585
28269514	53	The Monarch of the Glen (novel)
28275514	3060	Higher education bubble
28282514	3251	4477th Test and Evaluation Squadron
28300514	63	Hosni
28309514	738	Arun Nigavekar
28327514	27	Salome Sellers House
28329514	392	Za Ukrainu
28351514	15	Isle of Man Open
28353514	100	Bad Behaviour
28366514	22	Fox on the Run
28374514	45	Larsenia scalaroides
28382514	12	Typhlops rondoensis
28383514	16	Geumjeonsan
28384514	17	Curevo
28387514	14	Ivica (Kiseljak)
28389514	216	HMAS Terka
28394514	26	SENIAT
28396514	496	2011 FIBA Africa Championship
28415514	717	Ailson Brites
28416514	15	SR556
28428514	305	Multi-Lamellar Emulsion
28453514	112	2010 Pilot Pen Tennis - Men's Singles
28467514	855	Accidental Life
28476514	27	Tomasz Szymkowiak
28478514	151	Mustafa Abdul-Hamid
28492514	14	Hocu zivjeti
28521514	164	Kawasaki S1 Mach I
28560514	104	Jiangwan Bridge
28563514	282	148th Ohio Infantry
28571514	257	Landgravine Eleonore of Hesse-Rotenburg
28594514	363	Liaoning Coastal Economic Belt
28636514	24	Roland Stevko
28648514	46	Sunay
28654514	90	Jake Taylor
28661514	73	James Thompson (cartographer)
28684514	179	Radiology (journal)
28687514	3372	2011 Singapore Grand Prix
28698514	631	Joanna Bogle
28700514	202	Hukumchand Amdhare
28702514	368	2000-01 Coventry City F.C. season
28714514	266	Khawy
28716514	826	1st Regional Legislature (Azores)
28725514	245	Rosie Millard
28727514	215	Hill Club
28728514	237	The Mile End Sessions
28732514	31	Snow Creek Methodist Church and Burying Ground
28760514	316	Michael Bodkin (referee)
28771514	905	Battle of the Dalmatian Channels
28787514	56	Udea micacea
28789514	18	La DÇmence du boxeur
28803514	2125	William Ennis Thomson
28833514	10	Sulefjellet
28837514	47	Kailidiscus
28841514	656	Abdul Halim Jaffer Khan
28854514	14	Kadatanbagewadi
28860514	16	Johns Folly, United States Virgin Islands
28863514	2055	Last Day of the Dinosaurs
28890514	12	Eiste
28928514	377	Ask Rhod Gilbert
28939514	49	1996 Abierto Mexicano de Tenis - Singles
28940514	128	Midlothian Community Hospital
28941514	104	International rankings of Libya
28952514	206	Charles Montgomery (Royal Navy officer)
28954514	67	Holdin' a Good Hand
28963514	376	2010-11 CONCACAF Champions League Championship Round
28967514	121	Shock Troop (film)
28975514	1959	Jorge Ferreira Chaves
28979514	16	Miletine
29018514	92	Conturbatia crenata
29020514	70	Pike River
29025514	31	Boon Keng
29038514	14	Kollino
29053514	151	Ugly Americans (band)
29066514	463	Porky's Preview
29078514	23	Amblyptilia forcipata
29103514	281	Bill Pittuck
29126514	410	32nd Filmfare Awards
29156514	103	Thomas Bacon (politician)
29161514	23	John Crerar
29191514	202	Jiu-Jitsu Federation of Rio de Janeiro
29204514	566	Syren (clipper)
29205514	252	Hacettepe University Medical School
29206514	489	Murder, He Says
29214514	73	Nasir ad-Din al-Qasri Muhammad ibn Ahmad
29231514	93	William Jordan Rattray
29247514	86	Agropatria
29272514	52	Juli†n Dobrski
29287514	1229	AT&amp;T Corp. v. Excel Communications, Inc.
29295514	28	Cocool
29302514	544	Macrococcus
29334514	88	Cadwalader Beach
29344514	101	Wadaj Dam
29345514	58	Sulwade Barrage Dam
29347514	242	Sacred Heart Church, Keamari
29370514	130	Giulio Alessandrini
29376514	168	Louise Reichardt
29381514	57	Department of State Development
29383514	16	Alexander River
29390514	39	Sporolithaceae
29396514	211	List of past members of the Government of Singapore
29399514	412	Rock Mafia
29402514	51	Norwegian Union of Forestry and Agriculture Workers
29403514	2181	Martin Dibble
29407514	141	Erling Flotten
29419514	56	Walker Rocks
29439514	377	Holometer
29449514	44	Vinten-Johansen Ridge
29455514	289	David George Newton
29473514	18	Mphiwa Dlamini
29485514	51	Bugulma-Belebey Upland
29503514	18	Little Fountain, United States Virgin Islands
29549514	39	Elephant Flats
29552514	48	Richard Hely-Hutchinson
29553514	108	Ganymede Heights
29554514	51	Greben' Island
29563514	33	In Flanders Fields (disambiguation)
29577514	76	Sailing at the 2011 Pan American Games
29603514	20	Fitzroy Land District
29615514	69	Schmidt Peninsula
29626514	77	Dave Dunaway
29652514	96	Joseph Mallet House
29654514	126	Barent van Kalraet
29657514	491	Athenais Philostorgos II
29660514	321	Charles Cornwallis, 1st Earl Cornwallis
29666514	720	Sir George Sinclair, 2nd Baronet
29718514	50	Kattaugo Rocks
29720514	46	Lyell Lake
29730514	56	Love Was on Our Side
29757514	937	Kim Wyant
29776514	51	Crociale
29781514	338	Mukul Shivputra
29782514	609	Alec Ogletree
29783514	68	Paulo Henrique
29800514	353	Barak Heymann
29804514	117	Cover Magazine (Arts Publication)
29856514	460	2018 FIFA World Cup qualification
29857514	349	1973-74 FA Amateur Cup
29862514	258	Tarakeswar (Vidhan Sabha constituency)
29869514	549	Djan Silveberg
29879514	28	Acrocercops habroscia
29889514	3194	The Bible and violence
29893514	228	Nik Adruce
29907514	30	Thomas C. Wilkinson House
29930514	488	AndrÇ de Gouveia
29983514	155	Board of Intermediate and Secondary Education, Faisalabad
29984514	447	Michel Mossessian
30018514	14	Rahouia
30040514	176	Easterlin hypothesis
30046514	189	Board of Intermediate and Secondary Education, Multan
30058514	190	2010 Chabahar suicide bombing
30089514	22	Neuropsychologia
30094514	529	Association for Laboratory Phonology
30100514	166	Daniel Reyes (Nicaraguan footballer)
30121514	90	Lost Ships
30150514	364	Domenico Vittorini
30185514	5172	Murder of Joanna Yeates
30200514	416	Believe It or Not (song)
30208514	19	Syleus
30209514	110	Golden Mask (disambiguation)
30211514	7	Blaue Lacke
30259514	701	Triumph Super 9
30264514	800	Widjojo Nitisastro
30270514	123	Great Britain national wheelchair rugby team
30291514	116	RÇmy Dugimont
30352514	736	Buiston Loch
30355514	117	Exxset
30357514	1055	Peter Grippe
30369514	854	Kris Ruhs
30413514	132	Silesian Eagle
30428514	594	USC Trojans football under John McKay
30461514	263	Douglas E. Lynch
30472514	576	HomeVestors of America
30481514	190	Thomas Morrissey
30482514	239	Robbie Gibbons
30483514	47	Lengue
30499514	244	Brett Roberts
30502514	455	Sacir Hot
30506514	404	Tivoli Provisioning Manager
30512514	15	Rangomuwa
30515514	39	P¢csa
30520514	98	Royalton Airport
30531514	64	Mid front rounded vowel
30534514	26	AXN Pakistan
30540514	724	Saarland Hurricanes
30544514	44	Newtown (Palatka)
30556514	170	Eurydema ventralis
30559514	24	Toarp, Malmî
30561514	646	Bedia (caste)
30575514	234	Satya Bhabha
30578514	14	RenÇ Bertram
30584514	19	De Mulla Samandar Sahib Kelay
30595514	243	Gloucestershire Volunteer Artillery
30597514	278	The One I Loved Back Then (The Corvette Song)
30604514	345	Carmen Barradas
30614514	726	Cornerstone (agency)
30636514	819	Audi CoupÇ (B2)
30639514	773	Stat-Ease
30689514	195	Ayni
30695514	266	Marguerite of Burgundy, Countess of Savoy
30723514	115	Henry Otto Wix
30724514	369	Bulong (film)
30740514	15	Chick Pedroes
30747514	29	Sex Music
30829514	26	Rock pigeon (disambiguation)
30830514	215	Religious of the Perpetual Adoration
30845514	1094	JSON-WSP
30856514	34	Ra£l Lozano
30862514	383	Coomera, Queensland
30871514	721	Mike Jeffries (soccer)
30874514	360	Philippe Louis de Noailles
30884514	204	Jones Sewing Machine Company
30900514	144	Al-Fourqaan mosque
30905514	268	Esmael G. Mangudatu
30915514	104	High Cockalorum
30918514	146	Brit Denstad
30920514	674	Wind power by country
30938514	267	Rwanda-Rundi
30939514	24	Effective topos
30946514	292	John Mitzewich
30947514	51	Reyne
30959514	158	Erica turgida
30962514	178	Epsilon II Archaeological Site
30975514	25	Colin McDonald (footballer, born 1974)
30991514	272	George Faulkner (manufacturer)
30999514	65	Defensive meritorious badge
31000514	170	Jon Landry (ice hockey, born 1983)
31001514	82	Jazz a Confronto 19
31002514	45	The Canadian Journal of Economics and Political Science
31008514	127	Seven Hills, Colorado
31009514	167	Women's Football at the 2007 Island Games
31011514	2242	The Night the Sun Came Up
31025514	39	El Camino de los gatos
31027514	535	List of golf courses in The Villages
31040514	26	DUSP23
31050514	803	How to Train Your Dragon: Music from the Motion Picture
31068514	19	Babych
31093514	254	Porticus Catuli
31105514	4941	Leo Klejn
31108514	177	Charlie Lyne
31123514	109	AvalonWaterways
31134514	107	Leonora Sparkes
31137514	93	Live at Sweet Basil (disambiguation)
